uBenchMark,yBenchMark,yBenchMarkClean,fs
-0.046351,-0.19075937302929089,-0.19332698,51200
-0.39278,-0.21968588928933572,-0.22929701,51200
-0.46969,-0.24565883045756845,-0.2477049,51200
-0.18334,-0.25783509880377775,-0.25570548,51200
0.28635,-0.2646181558001134,-0.25747782,51200
0.65647,-0.2580030368897038,-0.2534627,51200
0.766,-0.24207884246859693,-0.24434404,51200
0.62626,-0.22045039149251375,-0.22581598,51200
0.32068,-0.19835251326548925,-0.19965684,51200
-0.081029,-0.1667206788554633,-0.17072012,51200
-0.49922,-0.13908638931556172,-0.14262478,51200
-0.79655,-0.11402023229130802,-0.116552904,51200
-0.82677,-0.09150970838606198,-0.08821734,51200
-0.54935,-0.05680644442800113,-0.057676062,51200
-0.087209,-0.03116008607010134,-0.026918197,51200
0.32686,-0.0008950643439793847,-0.0009822091,51200
0.48652,0.01904715975440511,0.017392842,51200
0.32549,0.0416916924875473,0.033297773,51200
-0.065578,0.03619574942109816,0.04274441,51200
-0.50231,0.04762826711857004,0.04522073,51200
-0.81097,0.046037137879363546,0.038630955,51200
-0.89647,0.02749431964117137,0.02370008,51200
-0.77836,0.006426657359448484,0.0022619301,51200
-0.57235,-0.017975297775645528,-0.020913772,51200
-0.43192,-0.03784747774147631,-0.04433915,51200
-0.46008,-0.07204512689164445,-0.066607736,51200
-0.63587,-0.09439064295147141,-0.08746101,51200
-0.80788,-0.10898049004160164,-0.10894882,51200
-0.78007,-0.1443901012607327,-0.13358429,51200
-0.44909,-0.1580961315404808,-0.16424936,51200
0.097166,-0.1962790183695229,-0.2023826,51200
0.62317,-0.24908662315200955,-0.24691987,51200
0.88651,-0.29524379920560784,-0.29338995,51200
0.78248,-0.33663391745616716,-0.33627218,51200
0.38523,-0.3707425410482627,-0.37100264,51200
-0.092016,-0.3951193319821688,-0.3957552,51200
-0.38592,-0.4070606289400958,-0.4098518,51200
-0.30111,-0.41724309015623195,-0.41637996,51200
0.13425,-0.40876932210260614,-0.4134853,51200
0.61287,-0.3922669404204038,-0.39449668,51200
0.71827,-0.36690484191045447,-0.36387002,51200
0.25613,-0.3179377694093926,-0.32461333,51200
-0.55038,-0.28140502299061,-0.27461374,51200
-1.2278,-0.21214441529392214,-0.21168359,51200
-1.4513,-0.14455971655487962,-0.1493943,51200
-1.281,-0.10185775270012072,-0.09824239,51200
-1.0448,-0.05546185167138809,-0.05700963,51200
-0.99638,-0.02671857900017322,-0.029435277,51200
-1.12,-0.016518762649976232,-0.012216143,51200
-1.2117,0.0003374667892406706,0.0006998554,51200
-1.0973,-0.0015186290634415281,-0.0007361099,51200
-0.77046,-0.024896211956610195,-0.022137523,51200
-0.35055,-0.055790976835899384,-0.06729935,51200
0.040514,-0.13557600978694173,-0.13176048,51200
0.34575,-0.20365314703925835,-0.2086778,51200
0.54626,-0.293152841182123,-0.29118884,51200
0.6163,-0.3799105674190358,-0.3744774,51200
0.53046,-0.4532972762688133,-0.45381135,51200
0.32858,-0.5202835262077927,-0.523529,51200
0.1394,-0.5725238359061047,-0.5771264,51200
0.072788,-0.602637273308419,-0.6104486,51200
0.070042,-0.6108991404833078,-0.6256254,51200
-0.092016,-0.6162638274110926,-0.6175164,51200
-0.56651,-0.591638100334459,-0.58832264,51200
-1.2031,-0.5371435968871437,-0.53940797,51200
-1.5931,-0.4750442243131897,-0.47371316,51200
-1.4053,-0.3933022815676883,-0.3979321,51200
-0.69664,-0.3301483409367847,-0.32366252,51200
0.10712,-0.2506559609836002,-0.26249763,51200
0.53664,-0.21388849503027282,-0.21816874,51200
0.41304,-0.19321292613489452,-0.1847929,51200
-0.073475,-0.16486091346871293,-0.16131577,51200
-0.55312,-0.14451269270461647,-0.1485931,51200
-0.74952,-0.1452484642503546,-0.15113018,51200
-0.64617,-0.17645111843210404,-0.17008993,51200
-0.42883,-0.19796820321491443,-0.20153333,51200
-0.2939,-0.2459551518169229,-0.23621845,51200
-0.286,-0.2654325089191063,-0.26498583,51200
-0.30935,-0.2774790972256412,-0.28303933,51200
-0.29836,-0.295015513459246,-0.29225793,51200
-0.33682,-0.30609993961687537,-0.29856533,51200
-0.59295,-0.3054811128314667,-0.3062122,51200
-1.0987,-0.3181362149252947,-0.31511262,51200
-1.6137,-0.3188296447121818,-0.32197744,51200
-1.7613,-0.33008364223952047,-0.325657,51200
-1.3411,-0.33386587977030224,-0.3300027,51200
-0.54969,-0.35130432023818553,-0.3411993,51200
0.13493,-0.3617826702817177,-0.3626324,51200
0.31553,-0.3921234121635357,-0.3913189,51200
-0.01957,-0.42720657179120036,-0.42126465,51200
-0.52463,-0.4480710617061279,-0.44904006,51200
-0.80823,-0.47212580434051404,-0.47726116,51200
-0.74677,-0.5120020598022388,-0.5109242,51200
-0.52566,-0.5499444321271109,-0.55128527,51200
-0.42574,-0.5908409351499319,-0.5922075,51200
-0.57716,-0.6299506132739258,-0.62392896,51200
-0.88685,-0.6293664024661336,-0.63964933,51200
-1.1461,-0.642165466935493,-0.6398112,51200
-1.1766,-0.6270977845073612,-0.63037837,51200
-0.90951,-0.6141389933655943,-0.61798507,51200
-0.39107,-0.6073408179283644,-0.60664284,51200
0.23622,-0.5945156421651987,-0.5975496,51200
0.76977,-0.5894749277289613,-0.590704,51200
1.007,-0.5926753426841472,-0.58558714,51200
0.84187,-0.5828881892203618,-0.5812268,51200
0.35021,-0.5785966809987393,-0.5755339,51200
-0.21528,-0.5681375850127914,-0.56582886,51200
-0.54179,-0.5564148256120836,-0.5498948,51200
-0.43364,-0.5255182916594949,-0.53115046,51200
0.063518,-0.4981880853185467,-0.50619805,51200
0.6757,-0.460616896397779,-0.4655069,51200
1.0599,-0.4083370735562357,-0.41468972,51200
1.0218,-0.3586190977995427,-0.35689592,51200
0.63141,-0.29465020249844703,-0.29146892,51200
0.14798,-0.22031231911753482,-0.21641938,51200
-0.17648,-0.13896606375858883,-0.14218639,51200
-0.25407,-0.07660806599610481,-0.07774338,51200
-0.16583,-0.021264110605530885,-0.020878002,51200
-0.052875,0.038946401142493134,0.03247066,51200
-0.0075535,0.0849650021077074,0.082940295,51200
-0.034334,0.12546798874892814,0.12966128,51200
-0.089269,0.16819183394231896,0.17159638,51200
-0.14661,0.2102272209203659,0.20681725,51200
-0.22626,0.2374442449460275,0.23223558,51200
-0.34849,0.24849371862992303,0.24573532,51200
-0.49098,0.2573259211334644,0.24784148,51200
-0.60256,0.24819858920008653,0.24002355,51200
-0.66814,0.2253725241020416,0.22316734,51200
-0.71072,0.19318856332971346,0.19738147,51200
-0.7114,0.1574521382327001,0.16400208,51200
-0.57716,0.12349217021150327,0.12542908,51200
-0.23794,0.08658729484219202,0.08282123,51200
0.2194,0.04426140043299959,0.035128165,51200
0.55656,-0.016617372910717302,-0.018704608,51200
0.54351,-0.07069163329513639,-0.07653525,51200
0.14146,-0.13466208478277616,-0.13343555,51200
-0.46729,-0.1813160979354162,-0.18442994,51200
-1.0063,-0.22359301585757324,-0.2277098,51200
-1.2848,-0.2737893106813256,-0.26389134,51200
-1.2803,-0.29790382149525046,-0.29583663,51200
-1.1028,-0.3141299997322819,-0.3188785,51200
-0.87415,-0.3315210299038484,-0.33289337,51200
-0.6345,-0.34716137987675627,-0.3411788,51200
-0.33338,-0.3536902630341086,-0.34153965,51200
0.10163,-0.3436326332606592,-0.34180373,51200
0.64995,-0.34693196673160503,-0.34657404,51200
1.1382,-0.36518525071639635,-0.36076564,51200
1.327,-0.3830798068955943,-0.38379523,51200
1.1128,-0.4080202103144337,-0.41055214,51200
0.6678,-0.4291081239188603,-0.43246156,51200
0.32137,-0.4541754903441898,-0.4423959,51200
0.26197,-0.450221939376446,-0.4436505,51200
0.38111,-0.4404053151517926,-0.4388822,51200
0.42883,-0.40988991492724064,-0.41275078,51200
0.3042,-0.3658850536585224,-0.36833122,51200
0.15176,-0.30356277107017166,-0.30592212,51200
0.15965,-0.23233037758788117,-0.23041329,51200
0.29459,-0.14955990819530834,-0.14792174,51200
0.28291,-0.07028227670652673,-0.06664063,51200
-0.12257,0.012568286453832234,0.008727316,51200
-0.83535,0.07284046285823433,0.07744291,51200
-1.4338,0.14676867252885006,0.14251849,51200
-1.5052,0.20180943568722448,0.20077017,51200
-1.0235,0.24318001540164666,0.24340524,51200
-0.37802,0.2623075031559181,0.26559106,51200
-0.01545,0.2559209410542868,0.26269865,51200
-0.058368,0.24273147875465456,0.24596974,51200
-0.25442,0.21846187218534846,0.2201119,51200
-0.26609,0.17246245366792382,0.18430758,51200
0.0072102,0.1314989119560232,0.13248569,51200
0.38248,0.06710420346992128,0.062482417,51200
0.59879,-0.016546066904505594,-0.019382156,51200
0.55793,-0.10351661686831248,-0.10103559,51200
0.37184,-0.1711686669538162,-0.17140335,51200
0.23004,-0.22852505538247225,-0.22574423,51200
0.24721,-0.26398620278969664,-0.26473,51200
0.38832,-0.28454374622635736,-0.2922443,51200
0.50677,-0.29949307036179934,-0.30433556,51200
0.44497,-0.2976019148355194,-0.3002059,51200
0.15382,-0.2826727141851791,-0.2802083,51200
-0.23759,-0.24211413311805474,-0.24586383,51200
-0.48823,-0.20832766562062716,-0.19989328,51200
-0.41853,-0.14896145131460228,-0.14769968,51200
-0.055965,-0.0916077933990797,-0.09452635,51200
0.3763,-0.04054256330756505,-0.04424467,51200
0.62042,0.0030184583477376025,-0.0003309641,51200
0.55759,0.03789943476209042,0.03642528,51200
0.25613,0.07063070081153935,0.071609326,51200
-0.10918,0.10448131383913413,0.101791434,51200
-0.36635,0.11978303477290239,0.12454734,51200
-0.40823,0.13288032028181562,0.1371037,51200
-0.2012,0.14079016029884353,0.14048149,51200
0.21974,0.14175302513313756,0.14088704,51200
0.74402,0.13043980592976284,0.13956788,51200
1.1986,0.13909539256835232,0.13681966,51200
1.4166,0.13678344515135388,0.1329198,51200
1.3274,0.13048860993308325,0.13087504,51200
0.99157,0.14272832385282896,0.13085599,51200
0.52737,0.1298228204868338,0.1332375,51200
0.01751,0.1310759522512648,0.13288139,51200
-0.48308,0.13226419007225396,0.13423952,51200
-0.85938,0.1414725434746881,0.14185348,51200
-0.91535,0.15649913633117227,0.15814276,51200
-0.51089,0.17467735279264643,0.1817114,51200
0.2527,0.20550486182558794,0.2082376,51200
1.0184,0.22954468324808122,0.23003279,51200
1.3765,0.2444935945249569,0.23835073,51200
1.1317,0.25357252689657345,0.24256131,51200
0.41819,0.2510470998426087,0.24436973,51200
-0.38626,0.23756858662882813,0.24144548,51200
-0.87827,0.2288037395082858,0.23228279,51200
-0.84256,0.20743818880324152,0.20823483,51200
-0.35776,0.18743588922709722,0.1785131,51200
0.25682,0.15506554989366206,0.15589267,51200
0.64651,0.13012314441491232,0.13676068,51200
0.65613,0.11558887151452224,0.11809476,51200
0.43776,0.11093462022144221,0.10714934,51200
0.34952,0.10902708830016418,0.10557739,51200
0.67535,0.10249540857656882,0.10349649,51200
1.3607,0.09948155897733156,0.096064486,51200
1.9879,0.06788001923342825,0.07924588,51200
2.0762,0.06485223487116645,0.06433309,51200
1.4925,0.06161201900909916,0.057308592,51200
0.606,0.06195947466321734,0.06612379,51200
0.0061802,0.08271135918023523,0.08689305,51200
0.023691,0.10196818297752326,0.111300424,51200
0.48892,0.1494467919503413,0.14149731,51200
0.9078,0.1759006444139034,0.17950141,51200
0.84874,0.22372100804389736,0.22251579,51200
0.2242,0.2696122964176677,0.2665927,51200
-0.71381,0.3200893374053905,0.312529,51200
-1.5605,0.3604100119483244,0.3611795,51200
-1.9831,0.4015757053592634,0.40427285,51200
-1.8626,0.4359495321877838,0.4350842,51200
-1.3335,0.4577791369440823,0.45135874,51200
-0.70419,0.44533323606354663,0.4461841,51200
-0.29665,0.4116595849891133,0.41643393,51200
-0.27605,0.3667570571441074,0.37446085,51200
-0.55347,0.30738640724964233,0.3134929,51200
-0.8381,0.24037773396389336,0.23605578,51200
-0.8278,0.13783699688497594,0.13944012,51200
-0.42574,0.0227207960098218,0.0257584,51200
0.18987,-0.10455350183018362,-0.100973666,51200
0.70213,-0.23069531239077917,-0.23112054,51200
0.90265,-0.35400536353302164,-0.3528081,51200
0.83432,-0.4563972642933491,-0.4550316,51200
0.72342,-0.5257224741605374,-0.5324691,51200
0.75982,-0.577758839317468,-0.5854489,51200
0.93561,-0.6256605033192264,-0.6176104,51200
1.0637,-0.6326291280953839,-0.6342671,51200
0.96239,-0.6293182919117166,-0.625434,51200
0.60565,-0.5921010859487915,-0.59085983,51200
0.1315,-0.5301386623765821,-0.53168505,51200
-0.27536,-0.4545009577256,-0.45343736,51200
-0.51158,-0.36107415700059414,-0.36222646,51200
-0.60394,-0.2603542606508249,-0.2637191,51200
-0.65819,-0.16151050370596234,-0.16298339,51200
-0.74505,-0.06893235069264826,-0.06569817,51200
-0.79449,0.019648151781184606,0.02279415,51200
-0.62282,0.09198070414730762,0.09917923,51200
-0.1006,0.1579904987578722,0.1622601,51200
0.65475,0.2149689926845842,0.20515865,51200
1.2693,0.2183372333540416,0.22229725,51200
1.3833,0.20961370345765548,0.2155806,51200
0.97749,0.19484147394972678,0.19324183,51200
0.42094,0.1644456048591651,0.16499743,51200
0.16446,0.1346985667995338,0.13567653,51200
0.34266,0.1075184251464678,0.100473195,51200
0.69012,0.059127291097403945,0.056381658,51200
0.83501,0.025829391660194857,0.028479356,51200
0.65819,0.012619756413628015,0.014742136,51200
0.36257,0.016946955769514237,0.019459888,51200
0.22523,0.04422877597064085,0.039855078,51200
0.30489,0.06863719691657327,0.070177935,51200
0.39896,0.0944070820117504,0.10337285,51200
0.27639,0.13713731775069932,0.13737892,51200
-0.064892,0.16392074012203828,0.17160587,51200
-0.38729,0.21831046301110146,0.20738931,51200
-0.44325,0.23851270402226318,0.24334104,51200
-0.20704,0.27304162379169583,0.27385095,51200
0.12017,0.29609260650034896,0.2948016,51200
0.29356,0.3033602892423039,0.30480358,51200
0.21871,0.3031437985026941,0.30459395,51200
-0.00068668,0.3028385303898498,0.3007294,51200
-0.17098,0.29977588498692875,0.2921448,51200
-0.17442,0.2801298396729262,0.2762923,51200
-0.061458,0.2583476146161038,0.25095505,51200
0.034678,0.2120777652125919,0.21731086,51200
0.053218,0.18243566496624172,0.18084885,51200
0.079312,0.14739686147824793,0.14662063,51200
0.22661,0.11918483955746281,0.11742938,51200
0.47587,0.098022763740259,0.091141604,51200
0.66025,0.06428155235751938,0.0653855,51200
0.63106,0.03881618229466525,0.0408437,51200
0.4024,0.02429206257407223,0.021622159,51200
0.12326,0.0016673978411670398,0.0105584115,51200
-0.073132,0.004715843353222193,0.0059001036,51200
-0.1545,0.004320636057900509,0.0049916245,51200
-0.13974,0.0040137658854596595,0.008615559,51200
-0.0075535,0.023281051176272556,0.017995756,51200
0.27811,0.027802982107407802,0.033114184,51200
0.65819,0.051145085251039904,0.05182445,51200
0.9308,0.07213939341640595,0.07067361,51200
0.86694,0.09382484829199973,0.08705759,51200
0.41888,0.10231524479741275,0.10236803,51200
-0.19673,0.12411366434629718,0.1194329,51200
-0.61493,0.14030940541885023,0.13680643,51200
-0.5878,0.1498758715649491,0.14925858,51200
-0.17716,0.15277357346251608,0.15822114,51200
0.2757,0.15893063754652195,0.16610354,51200
0.40308,0.17191538635634673,0.17138286,51200
0.11056,0.1693589709174666,0.17207246,51200
-0.35399,0.1813559209989109,0.17675962,51200
-0.62523,0.18840865668927065,0.18467937,51200
-0.55381,0.1849642370552882,0.18588729,51200
-0.3272,0.16856376832993203,0.17435233,51200
-0.27536,0.15278930086929796,0.15023562,51200
-0.53802,0.11499917276653952,0.12008892,51200
-0.91466,0.08784330246948645,0.09163562,51200
-1.0414,0.06157936322872785,0.06647644,51200
-0.72617,0.03862167550286432,0.03931418,51200
-0.13631,0.009125946328117243,0.0032749847,51200
0.32789,-0.043568554302623304,-0.04354335,51200
0.3454,-0.09838838152232678,-0.09617229,51200
-0.095449,-0.15478127336925088,-0.1471532,51200
-0.70042,-0.18952881890031015,-0.19228944,51200
-1.0736,-0.23635778327019794,-0.23245576,51200
-0.96101,-0.27055918619620173,-0.27114677,51200
-0.40823,-0.31204500860883433,-0.31027392,51200
0.25545,-0.3443536519230905,-0.34854454,51200
0.61767,-0.3824163344240557,-0.38163015,51200
0.47587,-0.4047671318584459,-0.4044725,51200
0.0061802,-0.4111256644683349,-0.4135544,51200
-0.3557,-0.39955351038667297,-0.4100882,51200
-0.26506,-0.39557943759704756,-0.40002167,51200
0.25476,-0.3910500299290209,-0.390607,51200
0.85904,-0.3856051703157071,-0.38562116,51200
1.1808,-0.3775072933839281,-0.374883,51200
1.0863,-0.3600491235008901,-0.35529914,51200
0.6702,-0.3234353123154586,-0.32067156,51200
0.092016,-0.27743664680372815,-0.2735759,51200
-0.51639,-0.22012750729843542,-0.22339435,51200
-1.0132,-0.1791686616863481,-0.17381269,51200
-1.2268,-0.11495268000312023,-0.12161873,51200
-1.0486,-0.0624230743587041,-0.06618331,51200
-0.55518,-0.010141357945807302,-0.010243867,51200
0.00068668,0.03902800617020414,0.039026413,51200
0.36703,0.0697839770006638,0.07257038,51200
0.45081,0.10050848558766076,0.09915806,51200
0.34197,0.120870400155551,0.11542994,51200
0.20566,0.11508816246716332,0.118603945,51200
0.15794,0.09826879194722153,0.10593575,51200
0.21493,0.0821761621704324,0.07866007,51200
0.31107,0.0436721505263265,0.04205032,51200
0.36085,-0.00223560027918809,0.0033653937,51200
0.32377,-0.0336872571534998,-0.0300203,51200
0.22249,-0.05686153932579231,-0.052566018,51200
0.11365,-0.0673236353327506,-0.063700974,51200
0.034678,-0.06598003073931452,-0.06436162,51200
-0.0030901,-0.05818375101629967,-0.056851014,51200
0.0017167,-0.04593469373062642,-0.042680725,51200
0.053561,-0.027303590450625213,-0.023512771,51200
0.13562,-0.002170084597275779,-0.0010261629,51200
0.18815,0.023301147923383232,0.02246269,51200
0.15519,0.04329572608749722,0.04487721,51200
0.051845,0.07131258604606212,0.06551925,51200
-0.036738,0.08693750123136754,0.08439706,51200
-0.048755,0.09246242357396381,0.10041665,51200
-0.025407,0.11408966596291827,0.11147103,51200
-0.083775,0.12003551190893011,0.11700779,51200
-0.29768,0.11608301327736,0.11825669,51200
-0.62626,0.11002975616310123,0.117505744,51200
-0.93286,0.11587760232837815,0.11583727,51200
-1.0647,0.11193316289455106,0.111971706,51200
-0.92531,0.09773724490824208,0.103345476,51200
-0.52497,0.08085945449634085,0.08811555,51200
-0.013734,0.06484746046053905,0.06528523,51200
0.35708,0.03335064682492312,0.034516033,51200
0.37699,-0.005320519555608244,-0.0032341927,51200
0.048411,-0.04581497607039266,-0.045397922,51200
-0.38111,-0.09443439317443378,-0.08892051,51200
-0.60256,-0.13478181640604353,-0.13260771,51200
-0.47759,-0.17474782191609636,-0.17741445,51200
-0.10747,-0.22481227625357833,-0.22306243,51200
0.2915,-0.274028850586807,-0.265669,51200
0.55621,-0.30045970095542085,-0.29809624,51200
0.6448,-0.32230024924769485,-0.31694946,51200
0.60085,-0.32007950444603606,-0.3214152,51200
0.49579,-0.31370550275284276,-0.3152997,51200
0.38798,-0.30995682483327014,-0.30166295,51200
0.29081,-0.2791980729835454,-0.28299314,51200
0.14729,-0.2659117549087976,-0.26035082,51200
-0.12944,-0.22305262444293583,-0.23084854,51200
-0.55141,-0.19428943989431857,-0.19404556,51200
-0.98402,-0.1561539211708269,-0.14992195,51200
-1.2034,-0.1062460160186894,-0.100536086,51200
-1.0637,-0.048176830292076075,-0.049917307,51200
-0.61699,-0.006110218621373564,-0.004153719,51200
-0.079312,0.029043044218746417,0.029526314,51200
0.33064,0.0578753575159575,0.049811456,51200
0.5339,0.05605288037589518,0.0595491,51200
0.59535,0.057936134879451436,0.05763632,51200
0.63175,0.051000047520121036,0.043900825,51200
0.7193,0.019134622218850404,0.017782055,51200
0.88102,-0.025707327534941465,-0.017674314,51200
1.108,-0.05340097230259878,-0.055927917,51200
1.3734,-0.09689272944737974,-0.091077715,51200
1.6147,-0.108980174726254,-0.11601421,51200
1.7263,-0.12920522020711117,-0.12509088,51200
1.6123,-0.10284589158728638,-0.11769344,51200
1.27,-0.0864131349595228,-0.093750015,51200
0.83157,-0.059033745124627245,-0.055050682,51200
0.48205,-0.0039950680942851605,-0.004095137,51200
0.30763,0.059732490152159166,0.05596427,51200
0.23244,0.12631088973485347,0.12239259,51200
0.13596,0.19451250761099242,0.19230083,51200
0.016824,0.2688438423363961,0.26258305,51200
0.0034334,0.3298204312983223,0.33043528,51200
0.17819,0.3913757498452912,0.39320934,51200
0.44669,0.44507434605120644,0.44680867,51200
0.60085,0.49128562603038983,0.48699376,51200
0.52291,0.5141374233938045,0.5123115,51200
0.28532,0.527571597390341,0.5261152,51200
0.085835,0.5353668978126006,0.5313907,51200
0.081029,0.5157036336440193,0.5259589,51200
0.27845,0.5095584069588838,0.50800806,51200
0.5648,0.48218124433145354,0.4810884,51200
0.81578,0.45820753384903895,0.4498635,51200
0.97337,0.4106602517505164,0.4183032,51200
1.0125,0.39719493880382106,0.389409,51200
0.8872,0.3642348215712133,0.36385778,51200
0.55381,0.3434767076306409,0.34103176,51200
0.069698,0.32973872169798035,0.32135913,51200
-0.37115,0.30918065098457437,0.30637684,51200
-0.53081,0.29878609337564227,0.29678425,51200
-0.3042,0.2936442111608689,0.29243276,51200
0.18712,0.28964375939903325,0.29206115,51200
0.66677,0.2926713919056768,0.29281384,51200
0.87655,0.2871039175307754,0.29068148,51200
0.72754,0.28494631990846647,0.28516915,51200
0.32377,0.2717307466669309,0.2834104,51200
-0.11948,0.28291803285408834,0.28077284,51200
-0.38523,0.2734028064602689,0.2740115,51200
-0.33407,0.25669325509367424,0.25837427,51200
0.029527,0.24053914214432534,0.23944035,51200
0.52154,0.21414471817451758,0.22131254,51200
0.82986,0.21413561089504793,0.20448926,51200
0.69767,0.1872954511943015,0.18780929,51200
0.13596,0.17385063661504627,0.17457986,51200
-0.52978,0.1646692869833167,0.16949627,51200
-0.8714,0.16812425960027275,0.16800453,51200
-0.67707,0.1686869638152275,0.16175216,51200
-0.103,0.1557157009850569,0.15053612,51200
0.48411,0.14242116710824948,0.13814898,51200
0.81132,0.12541453636714678,0.12268254,51200
0.86694,0.10581900315579656,0.107611716,51200
0.78831,0.09432771781426107,0.10157853,51200
0.65819,0.0942111549079474,0.09521635,51200
0.44737,0.08446527525522773,0.08564463,51200
0.13905,0.07666684712587696,0.071422875,51200
-0.13219,0.05832424693747877,0.056777295,51200
-0.13631,0.05756872855512138,0.04950717,51200
0.22386,0.05651143160275969,0.05052399,51200
0.78007,0.05686705546268765,0.059149534,51200
1.2278,0.06374357036364138,0.07271922,51200
1.4063,0.09624413251402579,0.08931626,51200
1.4104,0.11814245567242813,0.11134553,51200
1.4218,0.13438951165608456,0.14122057,51200
1.4582,0.1791528450871975,0.17160664,51200
1.3425,0.19900489220271692,0.1970943,51200
0.92531,0.22210377613011648,0.22130035,51200
0.31587,0.25668415947249246,0.24861024,51200
-0.14043,0.2878595213899873,0.2811361,51200
-0.13974,0.32110602261695537,0.31784937,51200
0.29287,0.35906015781403,0.35669407,51200
0.78282,0.39841508273881515,0.3953331,51200
0.90814,0.42793668807129476,0.42993698,51200
0.56823,0.45694209667322866,0.4572176,51200
0.071415,0.4768631548276132,0.48137474,51200
-0.15347,0.5055408834653606,0.5072061,51200
0.045664,0.5222311926557581,0.52406436,51200
0.42506,0.5224351717793636,0.5256117,51200
0.59158,0.5162007288969093,0.515517,51200
0.3612,0.4956337223315038,0.49725363,51200
-0.11742,0.4794985355097189,0.47698736,51200
-0.52188,0.4515987565068954,0.45971036,51200
-0.61596,0.4400658077402789,0.44063258,51200
-0.40205,0.4150481433517969,0.4143904,51200
-0.098882,0.38067192022423174,0.38222507,51200
0.030557,0.34420056058123033,0.34506252,51200
-0.12086,0.29588800229574647,0.30381423,51200
-0.39107,0.2673976401639267,0.26561525,51200
-0.47381,0.23286513252628444,0.2296271,51200
-0.2036,0.1940161531534529,0.19154847,51200
0.2448,0.1512408698324282,0.14604723,51200
0.47141,0.09318061343628403,0.092172965,51200
0.20085,0.03816464917746657,0.035771243,51200
-0.43192,-0.013556016822251642,-0.0143364705,51200
-0.94247,-0.049421094526780035,-0.052858848,51200
-0.88823,-0.09010796913116872,-0.08222182,51200
-0.23759,-0.1153364705780912,-0.110868566,51200
0.57887,-0.13394625237096247,-0.14188075,51200
1.0163,-0.1833990851764219,-0.1710969,51200
0.82814,-0.19695018094990033,-0.19624929,51200
0.2321,-0.19930548661686903,-0.20516686,51200
-0.30523,-0.2027463478833729,-0.20228004,51200
-0.44016,-0.1956193322623133,-0.19359428,51200
-0.19364,-0.18954348998456821,-0.1901906,51200
0.11193,-0.1932407538693726,-0.19147515,51200
0.14489,-0.18451396566525888,-0.18466821,51200
-0.16755,-0.17514098622202937,-0.17172408,51200
-0.5957,-0.14309808009348157,-0.14864145,51200
-0.79999,-0.10881535768331839,-0.11593168,51200
-0.58231,-0.08348987795304545,-0.08282293,51200
-0.024377,-0.06432312950272913,-0.057390682,51200
0.55621,-0.044824691122315116,-0.042205475,51200
0.82024,-0.03728899881008208,-0.036369056,51200
0.61596,-0.031702623535930355,-0.034230318,51200
0.071758,-0.038038620524403655,-0.032998554,51200
-0.503,-0.03572031553355461,-0.031874504,51200
-0.79484,-0.030773483553259675,-0.033326864,51200
-0.63312,-0.035790554797817654,-0.0404851,51200
-0.053561,-0.055505310761970975,-0.05239734,51200
0.70625,-0.06576825171381817,-0.059102166,51200
1.2838,-0.04745287137253931,-0.06387346,51200
1.371,-0.06332303900141938,-0.06723956,51200
0.89475,-0.06343902790068925,-0.06210401,51200
0.083775,-0.04622184100141036,-0.050566997,51200
-0.66986,-0.03420622222404208,-0.03358394,51200
-1.042,-0.016200550739669244,-0.020536335,51200
-0.93904,-0.013273883876793862,-0.01407085,51200
-0.51707,-0.0006687154322006163,-0.0011250749,51200
-0.085492,0.01552797107786194,0.01609588,51200
0.058711,0.025524242441094434,0.03276115,51200
-0.1909,0.052742663549070645,0.04305219,51200
-0.66437,0.054314283892017985,0.059021953,51200
-1.0012,0.06344230195735236,0.07024242,51200
-0.89475,0.07119683288611822,0.07226113,51200
-0.33304,0.05320568523014263,0.058013044,51200
0.36223,0.026563161117675177,0.026821725,51200
0.74437,-0.013733524786140894,-0.017172344,51200
0.57166,-0.06020603723895392,-0.06518255,51200
0.0058368,-0.1048900743429414,-0.10896373,51200
-0.50609,-0.1464331761001537,-0.14490502,51200
-0.58402,-0.17535097515448533,-0.17559893,51200
-0.21425,-0.20416178556120926,-0.20620118,51200
0.26403,-0.2486594257633566,-0.23987049,51200
0.47484,-0.26036592639678535,-0.26321885,51200
0.31519,-0.28390712288750414,-0.27662063,51200
-0.014764,-0.26243468057968633,-0.2726364,51200
-0.2424,-0.2558081558198607,-0.25378558,51200
-0.25098,-0.23072485350991248,-0.22980048,51200
-0.12257,-0.2116184211554071,-0.20776989,51200
-0.0075535,-0.1908520291143566,-0.18770218,51200
0.0048068,-0.15482887357064276,-0.16619934,51200
-0.090299,-0.13779519933882778,-0.14249705,51200
-0.25304,-0.12421912075578374,-0.11647311,51200
-0.4127,-0.08348652579045814,-0.09100759,51200
-0.45321,-0.0625732069044175,-0.06853942,51200
-0.2527,-0.05154596633365824,-0.050139904,51200
0.22111,-0.035323669510193445,-0.036857154,51200
0.8302,-0.02970857584427849,-0.029633855,51200
1.2992,-0.018640138466904897,-0.028503038,51200
1.3854,-0.035169110074460844,-0.03118766,51200
1.0403,-0.032576307195872345,-0.03330636,51200
0.44394,-0.03336532390041881,-0.031224597,51200
-0.13699,-0.03131342408210073,-0.024148222,51200
-0.53287,-0.009814344078624066,-0.020772535,51200
-0.73063,-0.019853412424320656,-0.0139455795,51200
-0.78763,0.002538283892389212,0.001437638,51200
